Tempo [s],Temperatura [K],Na,Cl,NaCl
1.3666666666666667,1.847058451885652,464.0,463.0,297.0
1.3833333333333333,1.8513181662085185,460.0,460.0,301.0
1.4,1.84928621112751,457.0,458.0,304.0
1.4166666666666665,1.8527170366888268,450.0,452.0,311.0
1.4333333333333331,1.8476928743956054,449.0,451.0,312.0
1.4499999999999997,1.8495287757389478,445.0,447.0,316.0
1.4666666666666663,1.8430399422213015,443.0,446.0,318.0
1.483333333333333,1.8472275359988855,439.0,442.0,322.0
1.4999999999999996,1.85142102714768,436.0,438.0,326.0
1.5166666666666662,1.8464324827088674,436.0,438.0,326.0
1.5333333333333328,1.8449097402654624,435.0,437.0,327.0
1.5499999999999994,1.8405070095304896,435.0,437.0,327.0
1.566666666666666,1.8340933226864373,434.0,436.0,328.0
1.5833333333333326,1.8273414300777076,433.0,435.0,329.0
1.5999999999999992,1.8280033352597154,432.0,434.0,330.0
1.6166666666666658,1.8285558716446346,432.0,434.0,330.0
1.6333333333333324,1.8237685922746554,432.0,434.0,330.0
1.649999999999999,1.8236486880797136,430.0,432.0,332.0
1.6666666666666656,1.8225928114743837,427.0,429.0,335.0
1.6833333333333322,1.8269079631380367,424.0,426.0,338.0
1.6999999999999988,1.8232906861184128,422.0,424.0,340.0
1.7166666666666655,1.8203059185389605,418.0,420.0,344.0
1.733333333333332,1.823514636371957,415.0,417.0,347.0
1.7499999999999987,1.8225731190971883,415.0,417.0,347.0
1.7666666666666653,1.821846997845984,415.0,417.0,347.0
1.7833333333333319,1.8219269707733354,414.0,416.0,348.0
1.7999999999999985,1.8210527561554095,411.0,413.0,351.0
1.816666666666665,1.822365913101877,411.0,413.0,351.0
1.8333333333333317,1.8147591341139375,410.0,412.0,352.0
1.8499999999999983,1.8126763501367809,409.0,411.0,353.0
1.866666666666665,1.8142102742314161,409.0,411.0,353.0
1.8833333333333315,1.8100718502493962,407.0,409.0,355.0
1.8999999999999981,1.8111169597863013,406.0,408.0,356.0
1.9166666666666647,1.8144209005324166,402.0,404.0,360.0
1.9333333333333313,1.8188601573337464,399.0,402.0,363.0
1.949999999999998,1.824535460464404,395.0,399.0,367.0
1.9666666666666646,1.8237946256833195,395.0,399.0,367.0
1.9833333333333312,1.8276570900524576,390.0,394.0,372.0
1.9999999999999978,1.8293931986744734,386.0,389.0,377.0
2.0166666666666644,1.8291631898321907,383.0,386.0,380.0
2.033333333333331,1.8311079382542574,382.0,385.0,381.0
2.0499999999999976,1.8327478123461038,380.0,383.0,383.0
2.066666666666664,1.8342778334649013,377.0,380.0,386.0
2.083333333333331,1.8347827313146072,375.0,379.0,388.0
2.0999999999999974,1.8377115992011104,373.0,377.0,390.0
2.116666666666664,1.8408205366687969,372.0,376.0,391.0
2.1333333333333306,1.8363441444937776,372.0,376.0,391.0
2.1499999999999972,1.839036749700326,370.0,375.0,393.0
2.166666666666664,1.8364075914316933,368.0,373.0,395.0
2.1833333333333305,1.8366590350913525,366.0,371.0,397.0
2.199999999999997,1.8407041466500085,365.0,370.0,398.0
2.2166666666666637,1.8376504329540055,365.0,370.0,398.0
2.2333333333333303,1.8364336960375416,364.0,369.0,399.0
2.249999999999997,1.8371276001275638,364.0,369.0,399.0
2.2666666666666635,1.8326967088748047,364.0,369.0,399.0
2.28333333333333,1.8336485616878593,362.0,367.0,401.0
2.2999999999999967,1.8339952125855072,359.0,364.0,404.0
2.3166666666666633,1.8339736101622683,359.0,364.0,404.0
2.33333333333333,1.8390696348852698,356.0,361.0,407.0
2.3499999999999965,1.838716169510237,355.0,360.0,408.0
2.366666666666663,1.84089410932905,355.0,360.0,408.0
2.3833333333333298,1.8429430417387267,354.0,359.0,409.0
2.3999999999999964,1.8452647667315405,353.0,358.0,410.0
2.416666666666663,1.847923064075058,351.0,356.0,412.0
2.4333333333333296,1.8503883477185443,350.0,355.0,413.0
2.449999999999996,1.8466391402007152,350.0,355.0,413.0
2.466666666666663,1.8469080934505444,349.0,354.0,414.0
2.4833333333333294,1.844222566995391,348.0,353.0,415.0
2.499999999999996,1.8443307098490818,346.0,351.0,417.0
2.5166666666666626,1.8384565864103357,346.0,351.0,417.0
2.533333333333329,1.8405812589327264,346.0,351.0,417.0
2.549999999999996,1.8413453335601757,343.0,348.0,420.0
2.5666666666666624,1.8358027204870964,342.0,347.0,421.0
2.583333333333329,1.8310695670372554,338.0,343.0,425.0
2.5999999999999956,1.836083115012597,335.0,340.0,428.0
2.6166666666666623,1.8304103334333743,335.0,340.0,428.0
2.633333333333329,1.834770920118843,334.0,339.0,429.0
2.6499999999999955,1.8371076850980905,333.0,338.0,430.0
2.666666666666662,1.8365398419620982,330.0,336.0,433.0
2.6833333333333287,1.8349102666356032,329.0,335.0,434.0
2.6999999999999953,1.8395703063830555,325.0,333.0,438.0
2.716666666666662,1.8398864232547303,322.0,330.0,441.0
2.7333333333333285,1.843180370287438,318.0,326.0,445.0
2.749999999999995,1.8457185715246842,313.0,321.0,450.0
2.7666666666666617,1.8465623114863572,311.0,319.0,452.0
2.7833333333333283,1.8453210849861017,309.0,318.0,454.0
2.799999999999995,1.8465714533942974,308.0,317.0,455.0
2.8166666666666615,1.8487347524324012,307.0,316.0,456.0
2.833333333333328,1.8492327326768476,307.0,316.0,456.0
2.8499999999999948,1.846580693274573,306.0,315.0,457.0
2.8666666666666614,1.8469390825566026,305.0,314.0,458.0
2.883333333333328,1.8457471881331868,304.0,313.0,459.0
2.8999999999999946,1.847566980043096,303.0,312.0,460.0
2.916666666666661,1.8499538425566089,302.0,311.0,461.0
2.933333333333328,1.8448852463093084,302.0,311.0,461.0
2.9499999999999944,1.8407967943259687,302.0,311.0,461.0
2.966666666666661,1.8342321117727023,302.0,311.0,461.0
2.9833333333333276,1.8343449661309554,301.0,310.0,462.0
2.9999999999999942,1.8306747590302244,301.0,310.0,462.0
3.016666666666661,1.8364381747480496,300.0,309.0,463.0
3.0333333333333274,1.8354570435198407,300.0,309.0,463.0
3.049999999999994,1.834643419054298,299.0,308.0,464.0
3.0666666666666607,1.8300358740346188,299.0,308.0,464.0
3.0833333333333273,1.8302964550641707,298.0,307.0,465.0
3.099999999999994,1.8268432885783734,297.0,306.0,466.0
3.1166666666666605,1.822117466351818,297.0,306.0,466.0
3.133333333333327,1.822050159753367,297.0,306.0,466.0
3.1499999999999937,1.8197971801990276,295.0,304.0,468.0
3.1666666666666603,1.8244100656930742,293.0,303.0,470.0
3.183333333333327,1.8199389293231705,293.0,303.0,470.0
3.1999999999999935,1.8180646871447774,293.0,303.0,470.0
3.21666666666666,1.8196526168571634,291.0,301.0,472.0
3.2333333333333267,1.8112843284018822,290.0,300.0,473.0
3.2499999999999933,1.8125211127977403,289.0,299.0,474.0
3.26666666666666,1.8083809757619203,289.0,299.0,474.0
3.2833333333333266,1.8089518005159289,288.0,298.0,475.0
3.299999999999993,1.8215021124672548,285.0,296.0,478.0
3.3166666666666598,1.8217150776082962,284.0,295.0,479.0
3.3333333333333264,1.8239983187288211,284.0,295.0,479.0
3.349999999999993,1.8244536833213183,283.0,294.0,480.0
3.3666666666666596,1.8260867903231919,281.0,292.0,482.0
3.383333333333326,1.8248612989288702,281.0,292.0,482.0
3.399999999999993,1.8267898112066312,280.0,291.0,483.0
3.4166666666666594,1.8250070196923998,279.0,290.0,484.0
3.433333333333326,1.823003978755302,279.0,290.0,484.0
3.4499999999999926,1.8224755210980421,279.0,290.0,484.0
3.4666666666666592,1.8206519636288212,277.0,288.0,486.0
3.483333333333326,1.8207378258463052,277.0,288.0,486.0
3.4999999999999925,1.824747206553626,277.0,288.0,486.0
3.516666666666659,1.8261926753529927,275.0,286.0,488.0
3.5333333333333257,1.823028400669408,275.0,286.0,488.0
3.5499999999999923,1.821812399441919,275.0,286.0,488.0
3.566666666666659,1.8217043004253415,274.0,285.0,489.0
3.5833333333333255,1.8163652224979627,272.0,283.0,491.0
3.599999999999992,1.817358554954554,271.0,282.0,492.0
3.6166666666666587,1.8163369652593004,270.0,281.0,493.0
3.6333333333333253,1.8190047549135189,269.0,280.0,494.0
3.649999999999992,1.8248489904365586,266.0,277.0,497.0
3.6666666666666585,1.8190593068350287,266.0,277.0,497.0
3.683333333333325,1.816835845937086,266.0,277.0,497.0
3.6999999999999917,1.8155073641265809,264.0,275.0,499.0
3.7166666666666583,1.8130430834935707,264.0,275.0,499.0
3.733333333333325,1.8118051522181227,262.0,273.0,501.0
3.7499999999999916,1.805919359649782,262.0,273.0,501.0
3.766666666666658,1.8070661805367723,262.0,273.0,501.0
3.7833333333333248,1.808362272175389,261.0,272.0,502.0
3.7999999999999914,1.8055060892095487,260.0,271.0,503.0
3.816666666666658,1.804557053057352,259.0,270.0,504.0
3.8333333333333246,1.8043555632569992,259.0,270.0,504.0
3.849999999999991,1.8052032580304107,257.0,268.0,506.0
3.866666666666658,1.8074054092638867,256.0,267.0,507.0
3.8833333333333244,1.803763190443672,255.0,266.0,508.0
3.899999999999991,1.8062811853424956,254.0,265.0,509.0
3.9166666666666576,1.8050063012347162,253.0,264.0,510.0
3.9333333333333242,1.8054236900406497,252.0,263.0,511.0
3.949999999999991,1.7986729297421198,252.0,263.0,511.0
3.9666666666666575,1.7971511465809404,252.0,263.0,511.0
3.983333333333324,1.8036749721557204,248.0,259.0,515.0
3.9999999999999907,1.806200959028371,246.0,257.0,517.0
4.016666666666658,1.8092351351906681,245.0,256.0,518.0
4.033333333333324,1.8104777365412186,245.0,256.0,518.0
4.049999999999991,1.8113275727102283,243.0,254.0,520.0
4.0666666666666575,1.812315922499542,242.0,253.0,521.0
4.083333333333324,1.814670213102133,240.0,251.0,523.0
4.099999999999991,1.8173770070410473,239.0,250.0,524.0
4.116666666666657,1.8175146246170781,238.0,249.0,525.0
4.133333333333324,1.8170310753675436,237.0,248.0,526.0
4.149999999999991,1.8155223764911794,236.0,247.0,527.0
4.166666666666657,1.814715287047196,236.0,247.0,527.0
4.183333333333324,1.816060944391439,235.0,246.0,528.0
4.19999999999999,1.8115064356788277,235.0,246.0,528.0
4.216666666666657,1.8112446421466681,235.0,246.0,528.0
4.233333333333324,1.8107043532221203,235.0,246.0,528.0
4.24999999999999,1.8103916238915345,235.0,246.0,528.0
4.266666666666657,1.8091892668862204,234.0,245.0,529.0
4.2833333333333234,1.8091259229402983,234.0,245.0,529.0
4.29999999999999,1.8084005388638125,234.0,245.0,529.0
4.316666666666657,1.8067552418360082,234.0,245.0,529.0
4.333333333333323,1.8069947990301307,234.0,245.0,529.0
4.34999999999999,1.8144679475574756,232.0,243.0,531.0
4.3666666666666565,1.8146009073675937,231.0,242.0,532.0
4.383333333333323,1.8182639695940903,229.0,240.0,534.0
4.39999999999999,1.8200879399557337,228.0,239.0,535.0
4.416666666666656,1.823311227578663,227.0,238.0,536.0
4.433333333333323,1.8198916437403245,227.0,238.0,536.0
4.4499999999999895,1.819155790966005,227.0,238.0,536.0
4.466666666666656,1.822986796150887,226.0,237.0,537.0
4.483333333333323,1.8282714233579744,223.0,234.0,540.0
4.499999999999989,1.8283095954142086,223.0,234.0,540.0
4.516666666666656,1.8307913791825488,223.0,234.0,540.0
4.533333333333323,1.828899837758855,222.0,233.0,541.0
4.549999999999989,1.8283290469105782,222.0,233.0,541.0
4.566666666666656,1.82767135633973,221.0,232.0,542.0
4.583333333333322,1.822008977192194,221.0,232.0,542.0
4.599999999999989,1.826816987759884,220.0,231.0,543.0
4.616666666666656,1.8280743970513194,219.0,230.0,544.0
4.633333333333322,1.8292761416405585,219.0,230.0,544.0
4.649999999999989,1.8316546013128914,217.0,228.0,546.0
4.666666666666655,1.8327745036181453,214.0,226.0,549.0
4.683333333333322,1.8397503177106354,213.0,225.0,550.0
4.699999999999989,1.8407223602259426,212.0,224.0,551.0
4.716666666666655,1.8387746604946482,212.0,224.0,551.0
4.733333333333322,1.83945469160297,212.0,224.0,551.0
4.7499999999999885,1.8365217578917838,212.0,224.0,551.0
4.766666666666655,1.8367638868998641,211.0,223.0,552.0
4.783333333333322,1.8361699467731067,211.0,223.0,552.0
4.799999999999988,1.8343177561015596,211.0,223.0,552.0
4.816666666666655,1.8350510597516259,210.0,222.0,553.0
4.8333333333333215,1.8402565035715126,209.0,221.0,554.0
4.849999999999988,1.842205558860452,208.0,220.0,555.0
4.866666666666655,1.8417427288942303,207.0,219.0,556.0
4.883333333333321,1.843737174021466,206.0,218.0,557.0
4.899999999999988,1.844773347684795,205.0,217.0,558.0
4.9166666666666545,1.8411473756210035,202.0,215.0,561.0
4.933333333333321,1.8422651587654268,201.0,214.0,562.0
4.949999999999988,1.8447282514032164,201.0,214.0,562.0
4.966666666666654,1.8455228996628898,201.0,214.0,562.0
4.983333333333321,1.8461647330250845,199.0,213.0,564.0
4.999999999999988,1.8475584080714345,197.0,211.0,566.0
5.016666666666654,1.8477559679827713,197.0,211.0,566.0
5.033333333333321,1.8493265065333053,197.0,211.0,566.0
5.049999999999987,1.8493827927885869,197.0,211.0,566.0
5.066666666666654,1.8529361255427206,196.0,210.0,567.0
5.083333333333321,1.853654984778212,195.0,209.0,568.0
5.099999999999987,1.851523061187495,195.0,209.0,568.0
5.116666666666654,1.8543975740490823,193.0,207.0,570.0
5.13333333333332,1.8563853827987047,193.0,207.0,570.0
5.149999999999987,1.8589502460039375,192.0,206.0,571.0
5.166666666666654,1.858212853161763,191.0,205.0,572.0
5.18333333333332,1.8592994195782218,189.0,204.0,574.0
5.199999999999987,1.8615526225179495,188.0,203.0,575.0
5.2166666666666535,1.8630794006423068,187.0,202.0,576.0
5.23333333333332,1.8650432954282257,186.0,201.0,577.0
5.249999999999987,1.8637263611359949,186.0,201.0,577.0
5.266666666666653,1.8657441389180727,186.0,201.0,577.0
5.28333333333332,1.8670294550756543,186.0,201.0,577.0
5.2999999999999865,1.8636936627008547,185.0,200.0,578.0
5.316666666666653,1.8624593433641328,185.0,200.0,578.0
5.33333333333332,1.8603358851126857,185.0,200.0,578.0
5.349999999999986,1.8603046475456246,185.0,200.0,578.0
5.366666666666653,1.8651890640925395,185.0,200.0,578.0
5.3833333333333195,1.8626602869767757,185.0,200.0,578.0
5.399999999999986,1.863723562232149,185.0,200.0,578.0
5.416666666666653,1.8549414621806084,185.0,200.0,578.0
5.433333333333319,1.8553233455517215,184.0,199.0,579.0
5.449999999999986,1.8496444877644138,184.0,199.0,579.0
5.466666666666653,1.850238148247786,183.0,198.0,580.0
5.483333333333319,1.8507953037019016,181.0,196.0,582.0
5.499999999999986,1.8515394084780858,181.0,196.0,582.0
5.516666666666652,1.8531623946813809,180.0,195.0,583.0
5.533333333333319,1.8490338948057319,180.0,195.0,583.0
5.549999999999986,1.8486966735163912,180.0,195.0,583.0
5.566666666666652,1.8502741813801467,178.0,193.0,585.0
5.583333333333319,1.8525611826046247,176.0,191.0,587.0
5.599999999999985,1.856092546457885,175.0,190.0,588.0
5.616666666666652,1.8564195200108762,174.0,189.0,589.0
5.633333333333319,1.857367988801159,174.0,189.0,589.0
5.649999999999985,1.857931585723032,173.0,188.0,590.0
5.666666666666652,1.8591594897248092,172.0,187.0,591.0
5.6833333333333185,1.8580528623007417,172.0,187.0,591.0
5.699999999999985,1.8596450187843998,172.0,187.0,591.0
5.716666666666652,1.8633174252490308,171.0,186.0,592.0
5.733333333333318,1.863853764235378,171.0,186.0,592.0
5.749999999999985,1.8608851219781393,171.0,186.0,592.0
5.7666666666666515,1.8680168004272575,168.0,183.0,595.0
5.783333333333318,1.8692406204833953,167.0,182.0,596.0
5.799999999999985,1.8703820900148855,166.0,181.0,597.0
5.816666666666651,1.8686408493458238,166.0,181.0,597.0
5.833333333333318,1.8716867692111525,166.0,181.0,597.0
5.8499999999999845,1.8754043078081697,163.0,178.0,600.0
5.866666666666651,1.8754839902692682,163.0,178.0,600.0
5.883333333333318,1.8743107417721965,163.0,178.0,600.0
5.899999999999984,1.8762210316901196,161.0,177.0,602.0
5.916666666666651,1.8749023725857443,161.0,177.0,602.0
5.933333333333318,1.8731643585516025,161.0,177.0,602.0
5.949999999999984,1.873535249987148,160.0,176.0,603.0
5.966666666666651,1.871721347031397,160.0,176.0,603.0
5.983333333333317,1.8716873451223424,160.0,176.0,603.0
5.999999999999984,1.867903106936608,160.0,176.0,603.0
6.016666666666651,1.8700310480020885,160.0,176.0,603.0
6.033333333333317,1.867811874573325,158.0,175.0,605.0
6.049999999999984,1.86588537536719,158.0,175.0,605.0
6.06666666666665,1.8671617259508146,157.0,174.0,606.0
6.083333333333317,1.8669787576452581,157.0,174.0,606.0
6.099999999999984,1.866709214536498,157.0,174.0,606.0
6.11666666666665,1.8674530684094122,157.0,174.0,606.0
6.133333333333317,1.867213498285885,157.0,174.0,606.0
6.1499999999999835,1.8675970426291357,157.0,174.0,606.0
6.16666666666665,1.8668680802746418,157.0,174.0,606.0
6.183333333333317,1.8683828908624036,155.0,172.0,608.0
6.199999999999983,1.8666013082277217,155.0,172.0,608.0
6.21666666666665,1.8652921380248302,155.0,172.0,608.0
6.2333333333333165,1.868807084676351,154.0,171.0,609.0
6.249999999999983,1.8691699290335375,154.0,171.0,609.0
6.26666666666665,1.870091352497309,154.0,171.0,609.0
6.283333333333316,1.8721192761516388,153.0,170.0,610.0
6.299999999999983,1.8718740927913045,153.0,170.0,610.0
6.3166666666666496,1.8726002127366619,152.0,169.0,611.0
6.333333333333316,1.876670690503743,151.0,168.0,612.0
6.349999999999983,1.8744836778667406,151.0,168.0,612.0
6.366666666666649,1.877495189841002,150.0,167.0,613.0
6.383333333333316,1.878926474914763,150.0,167.0,613.0
6.399999999999983,1.8815182074044738,148.0,165.0,615.0
6.416666666666649,1.8832552141374215,147.0,164.0,616.0
6.433333333333316,1.8817040180267945,147.0,164.0,616.0
6.449999999999982,1.8816475936485613,147.0,164.0,616.0
6.466666666666649,1.8806780924054716,147.0,164.0,616.0
6.483333333333316,1.8801695181256428,147.0,164.0,616.0
6.499999999999982,1.8800406733402864,147.0,164.0,616.0
6.516666666666649,1.8754589457521058,147.0,164.0,616.0
6.5333333333333155,1.869125237617597,146.0,163.0,617.0
6.549999999999982,1.865143930274589,145.0,162.0,618.0
6.566666666666649,1.8662584251063075,145.0,162.0,618.0
6.583333333333315,1.8640036418420576,145.0,162.0,618.0
6.599999999999982,1.8671141709157701,145.0,162.0,618.0
6.6166666666666485,1.8681696277708137,144.0,161.0,619.0
6.633333333333315,1.8704928038710371,144.0,161.0,619.0
6.649999999999982,1.868535965470259,144.0,161.0,619.0
6.666666666666648,1.8697806265136485,143.0,160.0,620.0
6.683333333333315,1.8712912718699921,142.0,159.0,621.0
6.6999999999999815,1.8708620423989157,142.0,159.0,621.0
6.716666666666648,1.8734624429646802,141.0,158.0,622.0
6.733333333333315,1.8728833830678986,141.0,158.0,622.0
6.749999999999981,1.8712713876973919,141.0,158.0,622.0
6.766666666666648,1.8706174089072396,141.0,158.0,622.0
6.783333333333315,1.871101960269907,141.0,158.0,622.0
6.799999999999981,1.8722886450019554,141.0,158.0,622.0
6.816666666666648,1.8722977340810696,141.0,158.0,622.0
6.833333333333314,1.8732200095803784,141.0,158.0,622.0
6.849999999999981,1.874507277564474,140.0,157.0,623.0
6.866666666666648,1.8776845214105107,139.0,156.0,624.0
6.883333333333314,1.8762770165646525,139.0,156.0,624.0
6.899999999999981,1.8746660735370155,139.0,156.0,624.0
6.916666666666647,1.8745784030914463,139.0,156.0,624.0
6.933333333333314,1.877302332467347,138.0,155.0,625.0
6.949999999999981,1.8755638537244008,138.0,155.0,625.0
6.966666666666647,1.8746145733656623,138.0,155.0,625.0
6.983333333333314,1.8773276352072907,138.0,155.0,625.0
6.9999999999999805,1.8764439616203439,138.0,155.0,625.0
7.016666666666647,1.8751272134238384,138.0,155.0,625.0
7.033333333333314,1.8748637506741583,137.0,154.0,626.0
7.04999999999998,1.8730040710585836,137.0,154.0,626.0
7.066666666666647,1.8723810575907642,136.0,153.0,627.0
7.0833333333333135,1.869793589967063,136.0,153.0,627.0
7.09999999999998,1.8678880029888547,136.0,153.0,627.0
7.116666666666647,1.8682341948775367,136.0,153.0,627.0
7.133333333333313,1.8652936965492801,136.0,153.0,627.0
7.14999999999998,1.8685983951903,134.0,151.0,629.0
7.1666666666666465,1.868472277510836,134.0,151.0,629.0
7.183333333333313,1.866461985138607,134.0,151.0,629.0
7.19999999999998,1.8719190475534604,133.0,150.0,630.0
7.216666666666646,1.87072337477253,133.0,150.0,630.0
7.233333333333313,1.8739004391571166,132.0,149.0,631.0
7.24999999999998,1.875049406799704,131.0,148.0,632.0
7.266666666666646,1.874479960997878,131.0,148.0,632.0
7.283333333333313,1.8747384434220045,131.0,148.0,632.0
7.299999999999979,1.8774655908887052,131.0,148.0,632.0
7.316666666666646,1.8812394331083002,129.0,146.0,634.0
7.333333333333313,1.8804755479620163,128.0,145.0,635.0
7.349999999999979,1.8799484844171481,128.0,145.0,635.0
7.366666666666646,1.8793911442245732,128.0,145.0,635.0
7.383333333333312,1.8854578389647547,125.0,142.0,638.0
7.399999999999979,1.8848453265185614,125.0,142.0,638.0
7.416666666666646,1.8904127462828424,124.0,141.0,639.0
7.433333333333312,1.8949293352733891,123.0,140.0,640.0
7.449999999999979,1.8935772185792599,123.0,140.0,640.0
7.4666666666666455,1.8972176903787892,123.0,140.0,640.0
7.483333333333312,1.8969046963209966,123.0,140.0,640.0
7.499999999999979,1.8986300230266167,123.0,140.0,640.0
7.516666666666645,1.8986737247323233,122.0,139.0,641.0
7.533333333333312,1.902250895591522,120.0,137.0,643.0
7.5499999999999785,1.9020819273701535,120.0,137.0,643.0
7.566666666666645,1.8958325049373783,120.0,137.0,643.0
7.583333333333312,1.8969096672640449,119.0,136.0,644.0
7.599999999999978,1.899136062134297,118.0,135.0,645.0
7.616666666666645,1.9027869456696571,117.0,134.0,646.0
7.6333333333333115,1.9010253447118994,117.0,134.0,646.0
7.649999999999978,1.9028322133935665,117.0,134.0,646.0
7.666666666666645,1.9019476391462107,117.0,134.0,646.0
7.683333333333311,1.9053590761195642,115.0,133.0,648.0
7.699999999999978,1.9029649571343255,115.0,133.0,648.0
7.716666666666645,1.9024276923627832,115.0,133.0,648.0
7.733333333333311,1.9077429788077,113.0,131.0,650.0
7.749999999999978,1.903921747245553,113.0,131.0,650.0
7.766666666666644,1.905452113670347,113.0,131.0,650.0
7.783333333333311,1.9054103396029145,113.0,131.0,650.0
7.799999999999978,1.906967410968607,112.0,130.0,651.0
7.816666666666644,1.906744996469062,112.0,130.0,651.0
7.833333333333311,1.9051509889073224,112.0,130.0,651.0
7.849999999999977,1.9042680857939471,112.0,130.0,651.0
7.866666666666644,1.9053013571787112,112.0,130.0,651.0
7.883333333333311,1.9063241282175776,112.0,130.0,651.0
7.899999999999977,1.9080525799505343,111.0,129.0,652.0
7.916666666666644,1.9104747896816718,111.0,129.0,652.0
7.9333333333333105,1.9098651933020627,111.0,129.0,652.0
7.949999999999977,1.9130283131631955,110.0,128.0,653.0
7.966666666666644,1.9148547157267544,110.0,128.0,653.0
