Tempo [s],Temperatura [K],Na,Cl,NaCl
32.76666666666609,1.160391331028662,38.0,67.0,706.0
32.783333333332756,1.1612222278026179,38.0,67.0,706.0
32.79999999999942,1.1607422905401206,38.0,67.0,706.0
32.81666666666609,1.1630180068242795,37.0,66.0,707.0
32.83333333333275,1.1627826390492362,37.0,66.0,707.0
32.84999999999942,1.1620003667000947,37.0,66.0,707.0
32.866666666666084,1.1611862904687416,37.0,66.0,707.0
32.88333333333275,1.1609258436735996,37.0,66.0,707.0
32.899999999999416,1.1601791502386583,37.0,66.0,707.0
32.91666666666608,1.1610368913097944,37.0,66.0,707.0
32.93333333333275,1.1621397303842504,37.0,66.0,707.0
32.94999999999941,1.1628086487436118,37.0,66.0,707.0
32.96666666666608,1.1630277114280314,37.0,66.0,707.0
32.983333333332745,1.1637914964243148,37.0,66.0,707.0
32.99999999999941,1.163579663018034,37.0,66.0,707.0
33.016666666666076,1.1630944885413879,37.0,66.0,707.0
33.03333333333274,1.1616993609694148,37.0,66.0,707.0
33.04999999999941,1.1636442478713442,37.0,66.0,707.0
33.06666666666607,1.1626712173355678,37.0,66.0,707.0
33.08333333333274,1.1632897539635505,37.0,66.0,707.0
33.099999999999405,1.1646713812920237,37.0,66.0,707.0
33.11666666666607,1.1658684854531263,37.0,66.0,707.0
33.133333333332736,1.166643224783472,37.0,66.0,707.0
33.1499999999994,1.1697858489694992,36.0,65.0,708.0
33.16666666666607,1.1697416625354324,36.0,65.0,708.0
33.18333333333273,1.1676698977824482,36.0,65.0,708.0
33.1999999999994,1.1664635149825333,36.0,65.0,708.0
33.216666666666065,1.1669922845296488,36.0,65.0,708.0
33.23333333333273,1.1640168042714654,36.0,65.0,708.0
33.249999999999396,1.1641923794571365,36.0,65.0,708.0
33.26666666666606,1.1624930244625955,36.0,65.0,708.0
33.28333333333273,1.1623925861585986,36.0,65.0,708.0
33.29999999999939,1.1632857049107796,36.0,65.0,708.0
33.31666666666606,1.163207395496906,36.0,65.0,708.0
33.333333333332725,1.1622762828016424,36.0,65.0,708.0
33.34999999999939,1.164302687452454,36.0,65.0,708.0
33.366666666666056,1.166428270662038,35.0,64.0,709.0
33.38333333333272,1.1659400211114563,35.0,64.0,709.0
33.39999999999939,1.1651729483951514,35.0,64.0,709.0
33.41666666666605,1.1648504961657813,35.0,64.0,709.0
33.43333333333272,1.1654274386277832,35.0,64.0,709.0
33.449999999999385,1.1636889410756075,35.0,64.0,709.0
33.46666666666605,1.1651610898937936,35.0,64.0,709.0
33.483333333332716,1.1657092951750232,35.0,64.0,709.0
33.49999999999938,1.1664258357055945,35.0,64.0,709.0
33.51666666666605,1.1660896405213195,35.0,64.0,709.0
33.53333333333271,1.1656310737210251,35.0,64.0,709.0
33.54999999999938,1.1669492896330211,35.0,64.0,709.0
33.566666666666045,1.1649096416668154,35.0,64.0,709.0
33.58333333333271,1.165317018108457,35.0,64.0,709.0
33.599999999999376,1.1657543183268904,35.0,64.0,709.0
33.61666666666604,1.165862942865972,35.0,64.0,709.0
33.63333333333271,1.1654819495485496,35.0,64.0,709.0
33.64999999999937,1.1641800439512475,35.0,64.0,709.0
33.66666666666604,1.1652858462524889,35.0,64.0,709.0
33.683333333332705,1.1665342468213036,35.0,64.0,709.0
33.69999999999937,1.1650809025031381,35.0,64.0,709.0
33.716666666666036,1.1651461738150737,35.0,64.0,709.0
33.7333333333327,1.164755808462605,35.0,64.0,709.0
33.74999999999937,1.1655867432239304,35.0,64.0,709.0
33.76666666666603,1.1662755809025505,35.0,64.0,709.0
33.7833333333327,1.1685178601212665,35.0,64.0,709.0
33.799999999999365,1.1681090427912517,35.0,64.0,709.0
33.81666666666603,1.168619676405717,35.0,64.0,709.0
33.833333333332696,1.1673720679537976,35.0,64.0,709.0
33.84999999999936,1.1680377747577741,35.0,64.0,709.0
33.86666666666603,1.1681558440054158,35.0,64.0,709.0
33.88333333333269,1.1676577887539183,35.0,64.0,709.0
33.89999999999936,1.1665320757370128,35.0,64.0,709.0
33.916666666666025,1.1678444471633231,35.0,64.0,709.0
33.93333333333269,1.166753662776745,35.0,64.0,709.0
33.949999999999356,1.1648572848115737,35.0,64.0,709.0
33.96666666666602,1.1661938846063298,34.0,63.0,710.0
33.98333333333269,1.1654514417119237,34.0,63.0,710.0
33.99999999999935,1.166467806446347,34.0,63.0,710.0
34.01666666666602,1.1682410893601336,34.0,63.0,710.0
34.033333333332685,1.1671471877665238,34.0,63.0,710.0
34.04999999999935,1.1661335285681185,34.0,63.0,710.0
34.066666666666016,1.1654854987169205,34.0,63.0,710.0
34.08333333333268,1.1645941027395577,34.0,63.0,710.0
34.09999999999935,1.1642523534559472,34.0,63.0,710.0
34.11666666666601,1.1648233606336622,34.0,63.0,710.0
34.13333333333268,1.1639326947739996,34.0,63.0,710.0
34.149999999999345,1.1638018688754144,34.0,63.0,710.0
34.16666666666601,1.1623679377263967,34.0,63.0,710.0
34.183333333332676,1.1627329165291074,34.0,63.0,710.0
34.19999999999934,1.162057158667973,34.0,63.0,710.0
34.21666666666601,1.1596772900188836,34.0,63.0,710.0
34.23333333333267,1.159683312424703,34.0,63.0,710.0
34.24999999999934,1.1613406163129225,34.0,63.0,710.0
34.266666666666005,1.1628463484518294,34.0,63.0,710.0
34.28333333333267,1.1631170033721783,34.0,63.0,710.0
34.299999999999336,1.1617190318062078,34.0,63.0,710.0
34.316666666666,1.161760333357233,34.0,63.0,710.0
34.33333333333267,1.1619561153019795,34.0,63.0,710.0
34.34999999999933,1.1622165090786079,34.0,63.0,710.0
34.366666666666,1.1642425355628974,34.0,63.0,710.0
34.383333333332665,1.1656257780255557,34.0,63.0,710.0
34.39999999999933,1.1662010004305992,34.0,63.0,710.0
34.416666666665996,1.1652638842263072,34.0,63.0,710.0
34.43333333333266,1.1662013295360765,34.0,63.0,710.0
34.44999999999933,1.1660282664667037,34.0,63.0,710.0
34.46666666666599,1.1664574776157888,34.0,63.0,710.0
34.48333333333266,1.1681689952983285,34.0,63.0,710.0
34.499999999999325,1.1684929231995878,34.0,63.0,710.0
34.51666666666599,1.1686884571951328,34.0,63.0,710.0
34.533333333332656,1.1694447404023791,34.0,63.0,710.0
34.54999999999932,1.1701307255757896,34.0,63.0,710.0
34.56666666666599,1.1692333973548827,34.0,63.0,710.0
34.583333333332654,1.1675946653307572,34.0,63.0,710.0
34.59999999999932,1.1688714017412734,34.0,63.0,710.0
34.616666666665985,1.169207677483756,34.0,63.0,710.0
34.63333333333265,1.168439881796722,34.0,63.0,710.0
34.64999999999932,1.1697334575371916,34.0,63.0,710.0
34.66666666666598,1.169607853941894,34.0,63.0,710.0
34.68333333333265,1.170241869606725,34.0,63.0,710.0
34.699999999999314,1.1695442244437044,34.0,63.0,710.0
34.71666666666598,1.169893356985681,34.0,63.0,710.0
34.733333333332645,1.1681717107345977,34.0,63.0,710.0
34.74999999999931,1.1686797743750577,34.0,63.0,710.0
34.76666666666598,1.1699217922442762,34.0,63.0,710.0
34.78333333333264,1.172037925956816,34.0,63.0,710.0
34.79999999999931,1.1734766351945414,34.0,63.0,710.0
34.816666666665974,1.172781933664032,34.0,63.0,710.0
34.83333333333264,1.173534166495889,34.0,63.0,710.0
34.849999999999305,1.173994296659788,34.0,63.0,710.0
34.86666666666597,1.1750072440591017,34.0,63.0,710.0
34.88333333333264,1.1755570134567173,34.0,63.0,710.0
34.8999999999993,1.1741932306520217,34.0,63.0,710.0
34.91666666666597,1.1726321340939367,34.0,63.0,710.0
34.933333333332634,1.173040322244343,34.0,63.0,710.0
34.9499999999993,1.172928721198447,34.0,63.0,710.0
34.966666666665965,1.172217356387644,34.0,63.0,710.0
34.98333333333263,1.172449168475782,34.0,63.0,710.0
34.9999999999993,1.1720096479093247,34.0,63.0,710.0
35.01666666666596,1.1715629553758948,34.0,63.0,710.0
35.03333333333263,1.171827781775007,34.0,63.0,710.0
35.049999999999294,1.171189487554849,34.0,63.0,710.0
35.06666666666596,1.1712277166033556,34.0,63.0,710.0
35.083333333332625,1.1719623443259537,34.0,63.0,710.0
35.09999999999929,1.170323983326055,34.0,63.0,710.0
35.11666666666596,1.1698773812715584,34.0,63.0,710.0
35.13333333333262,1.170226324772805,34.0,63.0,710.0
35.14999999999929,1.1696123084492547,34.0,63.0,710.0
35.166666666665954,1.1695817426034725,34.0,63.0,710.0
35.18333333333262,1.169244435185379,34.0,63.0,710.0
35.199999999999285,1.169333995025244,34.0,63.0,710.0
35.21666666666595,1.170061142421867,34.0,63.0,710.0
35.23333333333262,1.1701884623802863,34.0,63.0,710.0
35.24999999999928,1.170488630373459,33.0,62.0,711.0
35.26666666666595,1.17116045018458,33.0,62.0,711.0
35.283333333332614,1.1712238516082516,33.0,62.0,711.0
35.29999999999928,1.1721287737271706,33.0,62.0,711.0
35.316666666665945,1.172071029319058,33.0,62.0,711.0
35.33333333333261,1.1713405862293178,33.0,62.0,711.0
35.34999999999928,1.1709786209283128,33.0,62.0,711.0
35.36666666666594,1.1726635106692982,33.0,62.0,711.0
35.38333333333261,1.1706416848613586,33.0,62.0,711.0
35.399999999999274,1.1698250896184146,33.0,62.0,711.0
35.41666666666594,1.1704289721853416,33.0,62.0,711.0
35.433333333332605,1.1711308235028066,33.0,62.0,711.0
35.44999999999927,1.1721323691339296,33.0,62.0,711.0
35.46666666666594,1.1733665684465673,33.0,62.0,711.0
35.4833333333326,1.1731728313853802,33.0,62.0,711.0
35.49999999999927,1.1740223789941564,33.0,62.0,711.0
35.516666666665934,1.174158406687357,33.0,62.0,711.0
35.5333333333326,1.1736820233442269,33.0,62.0,711.0
35.549999999999265,1.1739639754712312,33.0,62.0,711.0
35.56666666666593,1.1750630884656519,33.0,62.0,711.0
35.5833333333326,1.1744703730387045,33.0,62.0,711.0
35.59999999999926,1.1740188917554393,33.0,62.0,711.0
35.61666666666593,1.1727811548150284,33.0,62.0,711.0
35.633333333332594,1.1732363979203446,33.0,62.0,711.0
35.64999999999926,1.1738047455777016,33.0,62.0,711.0
35.666666666665925,1.1733287938411254,33.0,62.0,711.0
35.68333333333259,1.173047372741754,33.0,62.0,711.0
35.69999999999926,1.173826445136237,33.0,62.0,711.0
35.71666666666592,1.1743079457377956,33.0,62.0,711.0
35.73333333333259,1.1738366260870645,33.0,62.0,711.0
35.749999999999254,1.1742420390826447,33.0,62.0,711.0
35.76666666666592,1.1751343148833904,33.0,62.0,711.0
35.783333333332585,1.1737899803251608,33.0,62.0,711.0
35.79999999999925,1.173711825345269,33.0,62.0,711.0
35.81666666666592,1.1744311148250006,33.0,62.0,711.0
35.83333333333258,1.1756807007869174,33.0,62.0,711.0
35.84999999999925,1.1750088840318185,33.0,62.0,711.0
35.866666666665914,1.1743167038510562,33.0,62.0,711.0
35.88333333333258,1.1733863830498186,33.0,62.0,711.0
35.899999999999245,1.1744653774919696,33.0,62.0,711.0
35.91666666666591,1.17487580601647,33.0,62.0,711.0
35.93333333333258,1.1764768498787488,33.0,62.0,711.0
35.94999999999924,1.1765911052447764,33.0,62.0,711.0
35.96666666666591,1.177341301087236,33.0,62.0,711.0
35.983333333332574,1.1778805864645434,33.0,62.0,711.0
35.99999999999924,1.1760560731725813,33.0,62.0,711.0
36.016666666665905,1.1750209119597101,33.0,62.0,711.0
36.03333333333257,1.174306028498459,33.0,62.0,711.0
36.04999999999924,1.1752180533738044,33.0,62.0,711.0
36.0666666666659,1.1750312557274536,33.0,62.0,711.0
36.08333333333257,1.1740983734091586,33.0,62.0,711.0
36.099999999999234,1.17459733649124,33.0,62.0,711.0
36.1166666666659,1.1737934011696025,33.0,62.0,711.0
36.133333333332565,1.171135858510427,33.0,62.0,711.0
36.14999999999923,1.1714397216962087,33.0,62.0,711.0
36.1666666666659,1.1716557047102203,33.0,62.0,711.0
36.18333333333256,1.1714891154801146,33.0,62.0,711.0
36.19999999999923,1.1695534108383343,33.0,62.0,711.0
36.216666666665894,1.1690536657882242,33.0,62.0,711.0
36.23333333333256,1.169662368304308,33.0,62.0,711.0
36.249999999999226,1.1693734477911761,33.0,62.0,711.0
36.26666666666589,1.1693193668992012,33.0,62.0,711.0
36.28333333333256,1.1693768541037255,33.0,62.0,711.0
36.29999999999922,1.1672501864718043,33.0,62.0,711.0
36.31666666666589,1.1652553727798658,33.0,62.0,711.0
36.333333333332554,1.1654061720459747,33.0,62.0,711.0
36.34999999999922,1.1655615277285098,33.0,62.0,711.0
36.366666666665886,1.1655616474916368,33.0,62.0,711.0
36.38333333333255,1.1663589282232698,33.0,62.0,711.0
36.39999999999922,1.1659190305172227,33.0,62.0,711.0
36.41666666666588,1.1654240075617588,33.0,62.0,711.0
36.43333333333255,1.165540740233871,33.0,62.0,711.0
36.449999999999214,1.1657077150298738,33.0,62.0,711.0
36.46666666666588,1.1669847218188856,33.0,62.0,711.0
36.483333333332546,1.1687765357384559,33.0,62.0,711.0
36.49999999999921,1.1688388610103047,33.0,62.0,711.0
36.51666666666588,1.1688127927505632,33.0,62.0,711.0
36.53333333333254,1.168506361153993,33.0,62.0,711.0
36.54999999999921,1.1685230873096588,33.0,62.0,711.0
36.566666666665874,1.1695970372514817,33.0,62.0,711.0
36.58333333333254,1.170259149775814,33.0,62.0,711.0
36.599999999999206,1.1697423238429607,33.0,62.0,711.0
36.61666666666587,1.1717376104544848,33.0,62.0,711.0
36.63333333333254,1.1720374278420838,33.0,62.0,711.0
36.6499999999992,1.172805910573619,33.0,62.0,711.0
36.66666666666587,1.1723299270400023,33.0,62.0,711.0
36.683333333332534,1.172418210514672,33.0,62.0,711.0
36.6999999999992,1.1718373516021423,33.0,62.0,711.0
36.716666666665866,1.1719755825955276,33.0,62.0,711.0
36.73333333333253,1.1735830492059025,33.0,62.0,711.0
36.7499999999992,1.173621827240182,33.0,62.0,711.0
36.76666666666586,1.1745681171675133,33.0,62.0,711.0
36.78333333333253,1.1765936281682232,32.0,61.0,712.0
36.799999999999194,1.1746844558044498,32.0,61.0,712.0
36.81666666666586,1.1748804623391764,32.0,61.0,712.0
36.833333333332526,1.1735539459950517,32.0,61.0,712.0
36.84999999999919,1.1727137078062628,32.0,61.0,712.0
36.86666666666586,1.1711378988958752,32.0,61.0,712.0
36.88333333333252,1.171551122261502,32.0,61.0,712.0
36.89999999999919,1.1712526047209018,32.0,61.0,712.0
