massa,vel_x,vel_y
5.813457264e-26,36.65848092205602,139.90170113799144
5.813457264e-26,-48.99488822383189,24.291005416105463
3.819884112e-26,-0.0,0.0
3.819884112e-26,227.8173228521876,-155.13551890516433
5.813457264e-26,226.6943527187899,-115.97755573341726
5.813457264e-26,-63.54409963376597,162.02075182508665
5.813457264e-26,195.91075576141247,83.98163863765623
5.813457264e-26,-4.112317226247185,-125.40183935824385
5.813457264e-26,117.77884065146796,-58.27862667634216
5.813457264e-26,-150.13144114020855,8.653107286988643
5.813457264e-26,80.32896273581257,-164.5981585409957
5.813457264e-26,-129.37914686214322,-95.07950701002181
3.819884112e-26,-135.85652984362525,-336.9814897130892
3.819884112e-26,0.0,0.0
3.819884112e-26,0.0,0.0
5.813457264e-26,-162.0449346784198,206.28683067322396
5.813457264e-26,231.83673387248905,41.02634210297589
5.813457264e-26,-106.39724288980511,10.065379108633465
3.819884112e-26,0.0,0.0
5.813457264e-26,11.103326879961315,-125.47646403393057
5.813457264e-26,24.872745302490557,-147.3623578197934
5.813457264e-26,14.028782613242456,-69.32803860151816
3.819884112e-26,178.91432657437855,-133.3807523689553
5.813457264e-26,-305.3603200189838,-51.893481861660945
5.813457264e-26,-16.690758786520263,-79.98542785475362
5.813457264e-26,51.094494410911096,46.82378512056925
5.813457264e-26,-359.8451011794442,396.11973718592577
5.813457264e-26,15.11604708228183,-68.59557957229276
5.813457264e-26,-153.86553041925708,127.95357040662732
3.819884112e-26,0.0,0.0
5.813457264e-26,122.60816358608275,34.92223263002198
5.813457264e-26,-34.42183912580807,89.0186234932583
3.819884112e-26,0.0,0.0
5.813457264e-26,150.1988542757415,-125.45992100195721
5.813457264e-26,329.2878313103846,-41.701816487276766
5.813457264e-26,63.33697134203972,226.7932257463209
3.819884112e-26,0.0,0.0
5.813457264e-26,158.68939993760665,225.53603728788437
5.813457264e-26,72.65690643155119,-297.68178851148343
3.819884112e-26,0.0,0.0
5.813457264e-26,133.4560181017198,-158.0008619536728
5.813457264e-26,-379.9417915787366,260.11364867428415
5.813457264e-26,67.62958763236895,95.36180356531554
5.813457264e-26,364.17275341818015,-11.697947212677718
5.813457264e-26,-85.19256833016333,40.55833405776042
3.819884112e-26,0.0,0.0
5.813457264e-26,325.4845576498736,80.47170791358428
3.819884112e-26,55.536697813892474,-119.55240598388522
5.813457264e-26,-24.60892298818345,-81.65918862391857
5.813457264e-26,223.55546284768684,30.425874326273615
5.813457264e-26,43.646042887509154,-125.23906389458354
5.813457264e-26,414.7045398620681,-148.5859300734697
3.819884112e-26,0.0,0.0
5.813457264e-26,-181.13496749165677,-62.331184796266626
3.819884112e-26,0.0,0.0
5.813457264e-26,35.923856012966866,2.19492005490034
3.819884112e-26,-0.0,-0.0
5.813457264e-26,-211.0369102973856,199.61140922031188
5.813457264e-26,-25.7712346907432,-26.14520255439063
3.819884112e-26,0.0,0.0
3.819884112e-26,0.0,-0.0
3.819884112e-26,0.0,0.0
3.819884112e-26,0.0,0.0
5.813457264e-26,99.9128118142293,-24.00575114073085
3.819884112e-26,0.0,0.0
5.813457264e-26,54.38445842632956,107.59753010121946
5.813457264e-26,81.36613450295837,104.8089866297355
5.813457264e-26,98.96457455963113,216.30529242195604
3.819884112e-26,0.0,0.0
5.813457264e-26,36.47429076025281,282.28069355398316
5.813457264e-26,-90.80699740119644,-87.30795424001874
3.819884112e-26,0.0,-0.0
3.819884112e-26,-20.496735151404778,-69.02567370649669
3.819884112e-26,0.0,0.0
5.813457264e-26,137.17474312601274,-60.43583755253471
5.813457264e-26,-119.92958926047325,52.919517760089704
5.813457264e-26,56.306088541707595,-71.2767126953986
3.819884112e-26,60.865242382412646,433.8607904327062
3.819884112e-26,0.0,0.0
5.813457264e-26,-195.48496872772637,-103.52877179980453
5.813457264e-26,25.62096659876096,79.5510136283866
5.813457264e-26,-445.789879089349,-149.6828717437823
5.813457264e-26,125.85472093160672,-133.58500611783214
5.813457264e-26,407.55087448287554,-33.700504777956496
5.813457264e-26,-113.85592968892267,-24.042226998197208
5.813457264e-26,-134.7647070471776,-2.101639184303963
5.813457264e-26,38.59060845321816,-77.36524752875363
3.819884112e-26,191.19091828841238,-131.38731677892054
5.813457264e-26,-55.73295818444072,51.37060384083671
5.813457264e-26,-102.76726194694704,116.24086303663256
5.813457264e-26,69.55996309889312,71.24167187448657
5.813457264e-26,-133.26445010708466,132.61311734579527
3.819884112e-26,-269.0400774556448,-84.37182839852736
5.813457264e-26,70.98866051207726,45.96544688718042
3.819884112e-26,0.0,0.0
3.819884112e-26,0.0,0.0
3.819884112e-26,-0.0,-0.0
3.819884112e-26,0.0,0.0
3.819884112e-26,0.0,0.0
5.813457264e-26,418.8814800440325,56.55597318406649
3.819884112e-26,189.794782853229,-2.731623033484979
5.813457264e-26,-60.83641377795968,-39.65882064328531
3.819884112e-26,0.0,0.0
3.819884112e-26,0.0,0.0
3.819884112e-26,0.0,0.0
3.819884112e-26,0.0,0.0
5.813457264e-26,-37.11714705560624,-111.73947540072483
3.819884112e-26,0.0,0.0
3.819884112e-26,61.33554343679094,-31.789916375889206
5.813457264e-26,117.61640079468992,-118.8714581187726
5.813457264e-26,9.262872184134636,60.81931542518444
5.813457264e-26,-11.713061198035376,24.272190529055365
5.813457264e-26,-204.86211371041497,-66.91424290381337
5.813457264e-26,107.23909059077398,-226.57151907659542
5.813457264e-26,-222.0027896393231,29.623462933853453
5.813457264e-26,-327.5731307924059,-4.340401960426391
5.813457264e-26,81.5244616738583,15.451609769169977
5.813457264e-26,160.71210012711165,-151.26907869725054
3.819884112e-26,0.0,0.0
5.813457264e-26,-49.24094134897507,81.09493000841408
5.813457264e-26,-97.9677912859928,28.41881751634685
3.819884112e-26,0.0,0.0
5.813457264e-26,36.554242348836624,-67.29038286453336
5.813457264e-26,-173.37160183886573,37.994803609272815
5.813457264e-26,115.03449879600397,-42.84384752187444
5.813457264e-26,-181.84168358386376,65.71169053917507
3.819884112e-26,0.0,-0.0
3.819884112e-26,0.0,0.0
5.813457264e-26,71.016726634941,20.76253863410922
5.813457264e-26,-184.30539598649023,162.13441064549636
5.813457264e-26,-44.35610773087231,-76.67156211931461
3.819884112e-26,0.0,0.0
3.819884112e-26,-369.6349343830933,9.635284039932174
5.813457264e-26,-86.49930011282753,109.81502224436139
3.819884112e-26,0.0,0.0
5.813457264e-26,-23.75126327459266,148.64022723923756
5.813457264e-26,-57.69995068668953,158.59111011668364
5.813457264e-26,196.68255257276059,-50.1653951062265
5.813457264e-26,-142.32420920062316,367.8503912086634
5.813457264e-26,-224.6861084794845,195.3117742636362
5.813457264e-26,-110.19773521306668,225.90104976216628
5.813457264e-26,-131.06940621236205,-16.217911385883028
3.819884112e-26,0.0,0.0
5.813457264e-26,208.39397264573756,-52.127790194872944
5.813457264e-26,-202.1539904390341,-40.5065132889203
3.819884112e-26,-0.0,0.0
5.813457264e-26,-97.7598170254685,7.516783323593984
5.813457264e-26,0.5796074349846378,-163.70319820031773
5.813457264e-26,-39.702732836870595,-64.00260212068422
5.813457264e-26,64.26526594951945,-349.42852507533456
3.819884112e-26,-9.873396759679352,171.69810593433067
5.813457264e-26,260.6386117296967,35.280231550604526
