Tempo [s],Temperatura [K],Cl,Na,NaCl
15.23333333333367,0.42777124339387573,367.0,312.0,414.0
15.250000000000338,0.4273144060404376,367.0,312.0,414.0
15.266666666667005,0.4275103835230488,367.0,312.0,414.0
15.283333333333672,0.42796857373347896,366.0,311.0,415.0
15.30000000000034,0.4275632881410585,366.0,311.0,415.0
15.316666666667007,0.4273742861668257,366.0,311.0,415.0
15.333333333333675,0.4276673180990284,366.0,311.0,415.0
15.350000000000342,0.42800256549926113,366.0,311.0,415.0
15.36666666666701,0.42762588636327437,366.0,311.0,415.0
15.383333333333677,0.4276515160978268,365.0,310.0,416.0
15.400000000000345,0.42813309578106945,364.0,308.0,418.0
15.416666666667012,0.429170761910608,363.0,307.0,419.0
15.43333333333368,0.42912414814432215,363.0,307.0,419.0
15.450000000000347,0.42788100905472093,363.0,307.0,419.0
15.466666666667015,0.4280179558653316,363.0,307.0,419.0
15.483333333333682,0.4280492852563193,362.0,306.0,420.0
15.50000000000035,0.42883655773543994,362.0,306.0,420.0
15.516666666667017,0.4286284409558902,361.0,305.0,421.0
15.533333333333685,0.4289436068759627,360.0,304.0,422.0
15.550000000000352,0.4288158846335971,360.0,304.0,422.0
15.56666666666702,0.4287973193563715,360.0,304.0,422.0
15.583333333333687,0.4282252851552543,360.0,304.0,422.0
15.600000000000355,0.4273402356268217,360.0,304.0,422.0
15.616666666667022,0.42729811678123714,360.0,304.0,422.0
15.63333333333369,0.42729452683504415,360.0,304.0,422.0
15.650000000000357,0.42628497131553533,360.0,304.0,422.0
15.666666666667025,0.42579743690562005,360.0,304.0,422.0
15.683333333333692,0.4255838205688396,359.0,303.0,423.0
15.70000000000036,0.4267739091804454,358.0,301.0,425.0
15.716666666667027,0.42659309950800983,358.0,301.0,425.0
15.733333333333695,0.42676981893382293,358.0,301.0,425.0
15.750000000000362,0.42669343800607595,358.0,301.0,425.0
15.76666666666703,0.42737003277350855,357.0,300.0,426.0
15.783333333333697,0.42721644154815563,357.0,300.0,426.0
15.800000000000365,0.4274924205838799,357.0,300.0,426.0
15.816666666667032,0.42732585369548914,357.0,300.0,426.0
15.8333333333337,0.42673088429279815,357.0,300.0,426.0
15.850000000000367,0.4264133771893473,357.0,300.0,426.0
15.866666666667035,0.4264581165920265,357.0,300.0,426.0
15.883333333333702,0.42583310123473184,357.0,300.0,426.0
15.90000000000037,0.42685076801039656,355.0,298.0,428.0
15.916666666667037,0.4271003274203497,355.0,298.0,428.0
15.933333333333705,0.4273184304409985,355.0,298.0,428.0
15.950000000000372,0.4281665499314154,354.0,297.0,429.0
15.96666666666704,0.42798385589256993,353.0,296.0,430.0
15.983333333333707,0.4286237895107038,353.0,296.0,430.0
16.000000000000373,0.4288055759797444,353.0,296.0,430.0
16.01666666666704,0.428590975814469,353.0,296.0,430.0
16.033333333333704,0.42870780231960404,353.0,296.0,430.0
16.05000000000037,0.4281101830493955,353.0,296.0,430.0
16.066666666667036,0.4283352604336047,353.0,296.0,430.0
16.0833333333337,0.4281417604538441,353.0,296.0,430.0
16.100000000000367,0.42766298701028044,353.0,296.0,430.0
16.116666666667033,0.42657815982497604,353.0,296.0,430.0
16.1333333333337,0.42723744268659014,352.0,295.0,431.0
16.150000000000365,0.427092943367451,352.0,295.0,431.0
16.16666666666703,0.42757589794847906,352.0,295.0,431.0
16.183333333333696,0.4284539476285,351.0,294.0,432.0
16.20000000000036,0.4288597837406675,351.0,294.0,432.0
16.216666666667027,0.4294773662097523,351.0,294.0,432.0
16.233333333333693,0.42888309564208493,351.0,294.0,432.0
16.25000000000036,0.4291454341022855,351.0,294.0,432.0
16.266666666667025,0.429525765115938,351.0,294.0,432.0
16.28333333333369,0.43015833334470993,351.0,294.0,432.0
16.300000000000356,0.43010136425183765,351.0,294.0,432.0
16.31666666666702,0.42948583882093044,351.0,294.0,432.0
16.333333333333687,0.429961075121213,351.0,294.0,432.0
16.350000000000353,0.43000284268778216,351.0,294.0,432.0
16.36666666666702,0.4300471517449164,351.0,294.0,432.0
16.383333333333685,0.43070298899754356,349.0,292.0,434.0
16.40000000000035,0.4302626244070287,349.0,292.0,434.0
16.416666666667016,0.4300348739213819,349.0,292.0,434.0
16.43333333333368,0.4301353937597955,349.0,292.0,434.0
16.450000000000347,0.43033664845028075,349.0,292.0,434.0
16.466666666667013,0.43058833422688186,349.0,292.0,434.0
16.48333333333368,0.43041402164734904,348.0,291.0,435.0
16.500000000000345,0.4300037245913903,347.0,290.0,436.0
16.51666666666701,0.4293924929398511,347.0,290.0,436.0
16.533333333333676,0.42927270604756423,347.0,290.0,436.0
16.55000000000034,0.42968640437190303,347.0,290.0,436.0
16.566666666667007,0.4300783603339127,347.0,290.0,436.0
16.583333333333673,0.4304094529144792,347.0,290.0,436.0
16.60000000000034,0.4308013397631224,346.0,289.0,437.0
16.616666666667005,0.430703233970894,346.0,289.0,437.0
16.63333333333367,0.4314692348587857,346.0,289.0,437.0
16.650000000000336,0.43158765548049594,346.0,289.0,437.0
16.666666666667002,0.43181795589612487,345.0,288.0,438.0
16.683333333333668,0.4320952074713839,345.0,288.0,438.0
16.700000000000333,0.4321302829950557,345.0,288.0,438.0
16.716666666667,0.4313538959909953,345.0,288.0,438.0
16.733333333333665,0.4313209099600261,345.0,288.0,438.0
16.75000000000033,0.43178596521037915,345.0,288.0,438.0
16.766666666666996,0.431841393186842,345.0,288.0,438.0
16.783333333333662,0.43058209076012616,345.0,288.0,438.0
16.800000000000328,0.430869410401413,344.0,287.0,439.0
16.816666666666993,0.430495675602107,344.0,287.0,439.0
16.83333333333366,0.43071379504115476,344.0,287.0,439.0
16.850000000000325,0.43054656049998485,343.0,286.0,440.0
16.86666666666699,0.43062364383310353,342.0,285.0,441.0
16.883333333333656,0.4302935070688836,342.0,285.0,441.0
16.900000000000322,0.4309573032043156,341.0,284.0,442.0
16.916666666666988,0.4313699674743943,340.0,283.0,443.0
16.933333333333653,0.43198195939100065,340.0,283.0,443.0
16.95000000000032,0.4325189606652327,340.0,283.0,443.0
16.966666666666985,0.4330718326895222,339.0,282.0,444.0
16.98333333333365,0.4334195486485377,339.0,282.0,444.0
17.000000000000316,0.4332498569752457,339.0,282.0,444.0
17.016666666666982,0.43291552092038915,339.0,282.0,444.0
17.033333333333648,0.4331814962796202,339.0,282.0,444.0
17.050000000000313,0.43283560565164264,339.0,282.0,444.0
17.06666666666698,0.43290329920761805,339.0,282.0,444.0
17.083333333333645,0.43261926572090253,338.0,281.0,445.0
17.10000000000031,0.4325168087376893,338.0,281.0,445.0
17.116666666666976,0.43229231877269414,338.0,281.0,445.0
17.133333333333642,0.43213782764000097,338.0,281.0,445.0
17.150000000000308,0.43189231243070975,338.0,281.0,445.0
17.166666666666973,0.4321718452015164,338.0,281.0,445.0
17.18333333333364,0.4330039234859647,338.0,281.0,445.0
17.200000000000305,0.43270318358439175,338.0,281.0,445.0
17.21666666666697,0.4337775890644843,338.0,281.0,445.0
17.233333333333636,0.4334480061837778,338.0,281.0,445.0
17.250000000000302,0.4326727473031902,338.0,281.0,445.0
17.266666666666968,0.4327179176946692,338.0,281.0,445.0
17.283333333333633,0.4322482017899748,338.0,281.0,445.0
17.3000000000003,0.43233780593886884,338.0,281.0,445.0
17.316666666666965,0.4326506755122095,338.0,281.0,445.0
17.33333333333363,0.433328936321873,338.0,281.0,445.0
17.350000000000296,0.43356452076101654,338.0,281.0,445.0
17.366666666666962,0.43347571664427126,338.0,281.0,445.0
17.383333333333628,0.43321023239678197,338.0,281.0,445.0
17.400000000000293,0.43307154386970875,338.0,281.0,445.0
17.41666666666696,0.43301805123175025,338.0,281.0,445.0
17.433333333333625,0.43237542287729963,338.0,281.0,445.0
17.45000000000029,0.43239085632965396,338.0,281.0,445.0
17.466666666666956,0.4323463050757028,338.0,281.0,445.0
17.483333333333622,0.43517914839971156,337.0,278.0,448.0
17.500000000000288,0.4352067282842309,337.0,278.0,448.0
17.516666666666953,0.4353664792434553,337.0,278.0,448.0
17.53333333333362,0.4355297113589564,336.0,277.0,449.0
17.550000000000285,0.4357644705686445,336.0,277.0,449.0
17.56666666666695,0.4355928022033679,336.0,277.0,449.0
17.583333333333616,0.4358221596512594,336.0,277.0,449.0
17.600000000000282,0.43686259546576156,335.0,276.0,450.0
17.616666666666948,0.43690222767464176,335.0,276.0,450.0
17.633333333333614,0.43657340112017134,335.0,276.0,450.0
17.65000000000028,0.4369881666851239,335.0,276.0,450.0
17.666666666666945,0.437114942961629,335.0,276.0,450.0
17.68333333333361,0.4369378611196549,334.0,275.0,451.0
17.700000000000276,0.4369427113185034,334.0,275.0,451.0
17.716666666666942,0.43726151069230734,333.0,274.0,452.0
17.733333333333608,0.43725524309486724,333.0,274.0,452.0
17.750000000000274,0.4373685996526509,333.0,274.0,452.0
17.76666666666694,0.43764563855864996,333.0,274.0,452.0
17.783333333333605,0.43781417812331924,333.0,274.0,452.0
17.80000000000027,0.44000958350145775,331.0,271.0,455.0
17.816666666666936,0.4392818974672006,331.0,271.0,455.0
17.833333333333602,0.4390496536614705,331.0,271.0,455.0
17.850000000000268,0.439322615084647,330.0,270.0,456.0
17.866666666666934,0.4388141890992186,330.0,270.0,456.0
17.8833333333336,0.4390771802379299,330.0,270.0,456.0
17.900000000000265,0.43812409427373045,330.0,270.0,456.0
17.91666666666693,0.43769339950098624,330.0,270.0,456.0
17.933333333333596,0.4386616553229425,329.0,269.0,457.0
17.950000000000262,0.43900403389135567,329.0,269.0,457.0
17.966666666666928,0.43911922169255074,328.0,268.0,458.0
17.983333333333594,0.4391936543859815,328.0,268.0,458.0
18.00000000000026,0.4388223109477841,328.0,268.0,458.0
18.016666666666925,0.43855430788293454,328.0,268.0,458.0
18.03333333333359,0.439501586693519,328.0,268.0,458.0
18.050000000000257,0.4394488893078585,328.0,268.0,458.0
18.066666666666922,0.4391719372990407,328.0,268.0,458.0
18.083333333333588,0.43964659693865793,327.0,267.0,459.0
18.100000000000254,0.4394192210873626,327.0,267.0,459.0
18.11666666666692,0.43945825870856703,327.0,267.0,459.0
18.133333333333585,0.4400156204203195,327.0,267.0,459.0
18.15000000000025,0.4389118936085763,327.0,267.0,459.0
18.166666666666917,0.43855849654388157,327.0,267.0,459.0
18.183333333333582,0.4384128471398091,327.0,267.0,459.0
18.200000000000248,0.43887458552544495,326.0,266.0,460.0
18.216666666666914,0.43867539406097206,326.0,266.0,460.0
18.23333333333358,0.43941272484981203,325.0,265.0,461.0
18.250000000000245,0.4398953165773448,324.0,264.0,462.0
18.26666666666691,0.4400509425071778,324.0,264.0,462.0
18.283333333333577,0.4398525055865202,323.0,263.0,463.0
18.300000000000242,0.43988932440629136,323.0,263.0,463.0
18.316666666666908,0.4391415913689587,323.0,263.0,463.0
18.333333333333574,0.438478936590101,323.0,263.0,463.0
18.35000000000024,0.4391336279374494,323.0,263.0,463.0
18.366666666666905,0.4397839289242384,322.0,262.0,464.0
18.38333333333357,0.440286122605937,322.0,262.0,464.0
18.400000000000237,0.4404231875180224,322.0,262.0,464.0
18.416666666666902,0.44046256344043166,322.0,262.0,464.0
18.433333333333568,0.44079456285534524,322.0,262.0,464.0
18.450000000000234,0.44145052977082805,321.0,261.0,465.0
18.4666666666669,0.44228507581868043,321.0,261.0,465.0
18.483333333333565,0.44248768315199877,321.0,261.0,465.0
18.50000000000023,0.4426862759541298,321.0,261.0,465.0
18.516666666666897,0.4422724810904665,321.0,261.0,465.0
18.533333333333562,0.4415364949371307,321.0,261.0,465.0
18.550000000000228,0.44166442320349447,321.0,261.0,465.0
18.566666666666894,0.441384496579738,321.0,261.0,465.0
18.58333333333356,0.4411129067707507,321.0,261.0,465.0
18.600000000000225,0.44123382269726397,321.0,261.0,465.0
18.61666666666689,0.44127800499278713,321.0,261.0,465.0
18.633333333333557,0.44050882343096115,320.0,260.0,466.0
18.650000000000222,0.4405280325369236,320.0,260.0,466.0
18.666666666666888,0.44143547286426954,319.0,259.0,467.0
18.683333333333554,0.44167951235967395,318.0,258.0,468.0
18.70000000000022,0.4403312665504052,318.0,258.0,468.0
18.716666666666885,0.4406113973026201,318.0,258.0,468.0
18.73333333333355,0.4411733204585888,318.0,258.0,468.0
18.750000000000217,0.4409588046481247,318.0,258.0,468.0
18.766666666666882,0.44136761995768176,318.0,258.0,468.0
18.783333333333548,0.4421517500623801,317.0,257.0,469.0
18.800000000000214,0.44252028905425644,316.0,256.0,470.0
18.81666666666688,0.4425386369647782,316.0,256.0,470.0
18.833333333333545,0.44270128925946484,316.0,256.0,470.0
18.85000000000021,0.4424367710872251,316.0,256.0,470.0
18.866666666666877,0.44262700465787747,316.0,256.0,470.0
18.883333333333542,0.4426272255663531,316.0,256.0,470.0
18.900000000000208,0.4425312415389207,316.0,256.0,470.0
18.916666666666874,0.44330545459975007,316.0,256.0,470.0
18.93333333333354,0.4432869951311899,316.0,256.0,470.0
18.950000000000205,0.4428581751560847,316.0,256.0,470.0
18.96666666666687,0.4424200924401897,316.0,256.0,470.0
18.983333333333537,0.4417642236732649,316.0,256.0,470.0
19.000000000000203,0.44136134033627133,316.0,256.0,470.0
19.01666666666687,0.4412266095113449,316.0,256.0,470.0
19.033333333333534,0.44128881756253063,316.0,256.0,470.0
19.0500000000002,0.4411769782730924,316.0,256.0,470.0
19.066666666666865,0.4413556246105667,316.0,256.0,470.0
19.08333333333353,0.4412864882535274,316.0,256.0,470.0
19.100000000000197,0.4419722797001198,316.0,256.0,470.0
19.116666666666863,0.44219734605311256,316.0,256.0,470.0
19.13333333333353,0.44185147256675456,316.0,256.0,470.0
19.150000000000194,0.4420099551051859,315.0,255.0,471.0
19.16666666666686,0.4421364141374345,315.0,255.0,471.0
19.183333333333525,0.4427458557441164,314.0,254.0,472.0
19.20000000000019,0.4419539080596369,314.0,254.0,472.0
19.216666666666857,0.44134323587205393,314.0,254.0,472.0
19.233333333333523,0.4418214332309011,313.0,253.0,473.0
19.25000000000019,0.441565490491129,313.0,253.0,473.0
19.266666666666854,0.44175832183690095,313.0,253.0,473.0
19.28333333333352,0.4415332722202812,313.0,253.0,473.0
19.300000000000185,0.44166158330349975,313.0,253.0,473.0
19.31666666666685,0.44212087764182606,312.0,252.0,474.0
19.333333333333517,0.44172618216488724,312.0,252.0,474.0
19.350000000000183,0.4416577502186618,312.0,252.0,474.0
19.36666666666685,0.4419047027264536,312.0,252.0,474.0
19.383333333333514,0.4418082943190822,312.0,252.0,474.0
19.40000000000018,0.4421207729956177,312.0,252.0,474.0
19.416666666666845,0.4423363911705786,312.0,252.0,474.0
19.43333333333351,0.4420810567233282,312.0,252.0,474.0
19.450000000000177,0.4414851974958145,312.0,252.0,474.0
19.466666666666843,0.44186068443317433,312.0,252.0,474.0
19.48333333333351,0.44186266308374594,311.0,251.0,475.0
19.500000000000174,0.4417486236828522,310.0,250.0,476.0
19.51666666666684,0.441726204948563,310.0,250.0,476.0
19.533333333333506,0.44169563437869025,310.0,250.0,476.0
19.55000000000017,0.4420016547786665,310.0,250.0,476.0
19.566666666666837,0.4412881140947589,310.0,250.0,476.0
19.583333333333503,0.4408638848762321,310.0,250.0,476.0
19.60000000000017,0.4412820739289089,309.0,249.0,477.0
19.616666666666834,0.44206351108966985,308.0,248.0,478.0
19.6333333333335,0.44271884948533846,308.0,248.0,478.0
19.650000000000166,0.4425772907881548,308.0,248.0,478.0
19.66666666666683,0.44355972186445847,306.0,246.0,480.0
19.683333333333497,0.44329095223175874,306.0,246.0,480.0
19.700000000000163,0.4431318517956364,306.0,246.0,480.0
19.71666666666683,0.4429581155933776,306.0,246.0,480.0
19.733333333333494,0.44283836955649375,306.0,246.0,480.0
19.75000000000016,0.442326325290948,306.0,246.0,480.0
19.766666666666826,0.4420095734659395,306.0,246.0,480.0
19.78333333333349,0.4409144333446342,306.0,246.0,480.0
19.800000000000157,0.4417706648487253,305.0,245.0,481.0
19.816666666666823,0.4418360025955998,305.0,245.0,481.0
19.83333333333349,0.44127714184855016,305.0,245.0,481.0
19.850000000000154,0.4408202131826825,305.0,245.0,481.0
19.86666666666682,0.43995526529576334,305.0,245.0,481.0
19.883333333333486,0.43868464238594573,305.0,245.0,481.0
19.90000000000015,0.4395224910825083,305.0,245.0,481.0
19.916666666666817,0.4394160828851117,304.0,244.0,482.0
19.933333333333483,0.4388386946207283,304.0,244.0,482.0
19.95000000000015,0.4385106674508234,304.0,244.0,482.0
19.966666666666814,0.4387731165122321,304.0,244.0,482.0
19.98333333333348,0.438768017230358,304.0,244.0,482.0
20.000000000000146,0.4389028918077422,304.0,244.0,482.0
20.01666666666681,0.4388141500434721,304.0,244.0,482.0
20.033333333333477,0.4390370385291124,304.0,244.0,482.0
20.050000000000143,0.4389410890094575,304.0,244.0,482.0
20.06666666666681,0.4393819592320379,304.0,244.0,482.0
20.083333333333474,0.4387568974821819,304.0,244.0,482.0
20.10000000000014,0.43908821835840994,304.0,244.0,482.0
20.116666666666806,0.4387889629879544,304.0,244.0,482.0
20.13333333333347,0.43883284313535226,303.0,243.0,483.0
20.150000000000137,0.43926707360727607,303.0,243.0,483.0
20.166666666666803,0.4392404536478762,303.0,243.0,483.0
20.18333333333347,0.43980031698045285,302.0,242.0,484.0
20.200000000000134,0.4391480928115765,302.0,242.0,484.0
20.2166666666668,0.4391314787508504,302.0,242.0,484.0
20.233333333333466,0.4378788079248218,302.0,242.0,484.0
20.25000000000013,0.43768340525709853,302.0,242.0,484.0
20.266666666666797,0.4375359756197514,302.0,242.0,484.0
20.283333333333463,0.4378692292588825,301.0,241.0,485.0
20.30000000000013,0.43811696427613334,301.0,241.0,485.0
20.316666666666794,0.4386138865418576,301.0,241.0,485.0
20.33333333333346,0.43805676137077015,301.0,241.0,485.0
20.350000000000126,0.437421394474941,301.0,241.0,485.0
20.36666666666679,0.4381510239405017,301.0,241.0,485.0
20.383333333333457,0.43734894012475445,301.0,241.0,485.0
20.400000000000123,0.43662735042039963,301.0,241.0,485.0
20.41666666666679,0.4368234420733571,301.0,241.0,485.0
20.433333333333454,0.4357945397320184,301.0,241.0,485.0
20.45000000000012,0.43513377982010404,301.0,241.0,485.0
20.466666666666786,0.43427836860128993,301.0,241.0,485.0
20.48333333333345,0.43488750351200745,301.0,241.0,485.0
20.500000000000117,0.4351360815049318,301.0,241.0,485.0
20.516666666666783,0.4352406775797532,301.0,241.0,485.0
20.53333333333345,0.43465075984934953,301.0,241.0,485.0
20.550000000000114,0.4343256935820539,301.0,241.0,485.0
20.56666666666678,0.4346535462160253,301.0,241.0,485.0
20.583333333333446,0.4343916107861226,301.0,241.0,485.0
20.60000000000011,0.43444986076882874,301.0,241.0,485.0
20.616666666666777,0.43478562956535505,300.0,240.0,486.0
20.633333333333443,0.43513767984069446,300.0,240.0,486.0
20.65000000000011,0.434854409472557,300.0,240.0,486.0
20.666666666666774,0.4341712500292978,300.0,240.0,486.0
20.68333333333344,0.4348598265763766,300.0,240.0,486.0
20.700000000000106,0.4343884426943511,300.0,240.0,486.0
20.71666666666677,0.4345854752188967,300.0,240.0,486.0
20.733333333333437,0.43439664375641257,300.0,240.0,486.0
20.750000000000103,0.43565949945690946,300.0,240.0,486.0
20.76666666666677,0.43606481793594704,300.0,240.0,486.0
20.783333333333434,0.43530065521714034,300.0,240.0,486.0
20.8000000000001,0.43534600001815976,299.0,239.0,487.0
20.816666666666766,0.4355743223510853,299.0,239.0,487.0
20.83333333333343,0.43529335931181834,299.0,239.0,487.0
20.850000000000097,0.4354342708559111,299.0,239.0,487.0
20.866666666666763,0.4346498010650549,299.0,239.0,487.0
20.88333333333343,0.4343709537110503,299.0,239.0,487.0
20.900000000000095,0.43358869443882114,299.0,239.0,487.0
20.91666666666676,0.43425675676047965,299.0,239.0,487.0
20.933333333333426,0.43369704586743807,299.0,239.0,487.0
20.95000000000009,0.43406828429827327,299.0,239.0,487.0
20.966666666666757,0.43328751922832875,299.0,239.0,487.0
20.983333333333423,0.4329943854877262,299.0,239.0,487.0
21.00000000000009,0.4325931017547798,298.0,238.0,488.0
21.016666666666755,0.432257605465591,298.0,238.0,488.0
21.03333333333342,0.4321808025033114,298.0,238.0,488.0
21.050000000000086,0.4329282932710993,298.0,238.0,488.0
21.06666666666675,0.43393656412261944,297.0,237.0,489.0
21.083333333333417,0.43373549748722706,297.0,237.0,489.0
21.100000000000083,0.4337187515036925,297.0,237.0,489.0
21.11666666666675,0.43440005828121037,297.0,237.0,489.0
21.133333333333415,0.43414699890914715,296.0,236.0,490.0
21.15000000000008,0.43443719214544807,296.0,236.0,490.0
21.166666666666746,0.4348351795769908,296.0,236.0,490.0
21.18333333333341,0.4341535097190581,296.0,236.0,490.0
21.200000000000077,0.43431180310077133,296.0,236.0,490.0
21.216666666666743,0.4335019360241867,296.0,236.0,490.0
21.23333333333341,0.4341418932450519,296.0,236.0,490.0
21.250000000000075,0.4347849916397076,295.0,235.0,491.0
21.26666666666674,0.43556692719264667,295.0,235.0,491.0
21.283333333333406,0.43588663148469053,295.0,235.0,491.0
21.30000000000007,0.43549307469152165,295.0,235.0,491.0
21.316666666666737,0.4357969111749378,294.0,234.0,492.0
21.333333333333403,0.4361432905108938,294.0,234.0,492.0
21.35000000000007,0.43619874400070296,294.0,234.0,492.0
21.366666666666735,0.4359951183977949,294.0,234.0,492.0
21.3833333333334,0.4352856457305847,294.0,234.0,492.0
21.400000000000066,0.43577610006865086,294.0,234.0,492.0
21.416666666666732,0.43571510863466906,294.0,234.0,492.0
21.433333333333398,0.43537739044928053,294.0,234.0,492.0
21.450000000000063,0.43591233530492124,294.0,234.0,492.0
21.46666666666673,0.43518880463156784,294.0,234.0,492.0
21.483333333333395,0.43452985101291763,294.0,234.0,492.0
21.50000000000006,0.4338604446722651,294.0,234.0,492.0
21.516666666666726,0.4346836116481893,293.0,233.0,493.0
21.533333333333392,0.4346672993316254,293.0,233.0,493.0
21.550000000000058,0.4348559012787013,293.0,233.0,493.0
21.566666666666723,0.4351531940957818,293.0,233.0,493.0
21.58333333333339,0.43462478990928977,293.0,233.0,493.0
21.600000000000055,0.4353434573694731,293.0,233.0,493.0
21.61666666666672,0.43552617314785397,293.0,233.0,493.0
21.633333333333386,0.43535739628136766,293.0,233.0,493.0
21.650000000000052,0.4353569465419949,293.0,233.0,493.0
21.666666666666718,0.436377947120536,292.0,232.0,494.0
21.683333333333383,0.43683474132365485,292.0,232.0,494.0
21.70000000000005,0.43753426264221484,292.0,232.0,494.0
21.716666666666715,0.43751919923773464,292.0,232.0,494.0
21.73333333333338,0.4374971770868968,292.0,232.0,494.0
21.750000000000046,0.4376495807958937,292.0,232.0,494.0
21.766666666666712,0.43739479220669575,292.0,232.0,494.0
21.783333333333378,0.4371464488335262,292.0,232.0,494.0
21.800000000000043,0.4379075976902225,292.0,232.0,494.0
21.81666666666671,0.4381228663789276,292.0,232.0,494.0
21.833333333333375,0.4382356155599167,292.0,232.0,494.0
21.85000000000004,0.43781199585093517,292.0,232.0,494.0
21.866666666666706,0.43809660670160167,292.0,232.0,494.0
21.883333333333372,0.43787616229120124,292.0,232.0,494.0
21.900000000000038,0.4381603282572062,292.0,232.0,494.0
21.916666666666703,0.43826032812738974,292.0,232.0,494.0
21.93333333333337,0.43840760230221304,292.0,232.0,494.0
21.950000000000035,0.43923425044195386,292.0,232.0,494.0
21.9666666666667,0.4384227312560592,292.0,232.0,494.0
21.983333333333366,0.4385118122225928,292.0,232.0,494.0
22.000000000000032,0.4383485300392739,292.0,232.0,494.0
22.016666666666698,0.4383803272393769,292.0,232.0,494.0
22.033333333333363,0.43836586496033403,292.0,232.0,494.0
22.05000000000003,0.4387957754774155,292.0,232.0,494.0
22.066666666666695,0.43833693749151886,291.0,231.0,495.0
22.08333333333336,0.437982758042094,291.0,231.0,495.0
22.100000000000026,0.4388311686926427,290.0,230.0,496.0
22.116666666666692,0.4390451874723517,290.0,230.0,496.0
22.133333333333358,0.4388776835011889,289.0,229.0,497.0
22.150000000000023,0.43908178721816826,289.0,229.0,497.0
22.16666666666669,0.43895228870543457,289.0,229.0,497.0
22.183333333333355,0.43848979056696524,289.0,229.0,497.0
22.20000000000002,0.4383802224828661,289.0,229.0,497.0
22.216666666666686,0.43875422487083093,289.0,229.0,497.0
22.233333333333352,0.4390827074151543,287.0,227.0,499.0
22.250000000000018,0.43936017259368093,287.0,227.0,499.0
22.266666666666683,0.439553392015038,287.0,227.0,499.0
22.28333333333335,0.43973514732752994,287.0,227.0,499.0
22.300000000000015,0.440193217159447,286.0,226.0,500.0
22.31666666666668,0.44049846530786446,286.0,226.0,500.0
22.333333333333346,0.44066978173222965,285.0,225.0,501.0
22.350000000000012,0.44066700884308657,285.0,225.0,501.0
22.366666666666678,0.4410753570889779,284.0,224.0,502.0
22.383333333333344,0.4407136448163446,284.0,224.0,502.0
22.40000000000001,0.4403447700653713,284.0,224.0,502.0
22.416666666666675,0.44010256396325415,284.0,224.0,502.0
22.43333333333334,0.43985094643902667,283.0,223.0,503.0
22.450000000000006,0.4404718872374374,283.0,223.0,503.0
22.466666666666672,0.43985878286076086,283.0,223.0,503.0
22.483333333333338,0.43968195136304783,283.0,223.0,503.0
22.500000000000004,0.4399832857661301,283.0,223.0,503.0
22.51666666666667,0.44086003132961377,283.0,223.0,503.0
22.533333333333335,0.4406131423328703,283.0,223.0,503.0
22.55,0.440504729979906,283.0,223.0,503.0
22.566666666666666,0.44023263838551585,283.0,223.0,503.0
22.583333333333332,0.44078879074710237,283.0,223.0,503.0
22.599999999999998,0.4421199811184282,283.0,223.0,503.0
22.616666666666664,0.4425461086895681,282.0,222.0,504.0
22.63333333333333,0.44307965795892573,282.0,222.0,504.0
22.649999999999995,0.4436549450598332,282.0,222.0,504.0
22.66666666666666,0.4441407928202886,282.0,222.0,504.0
22.683333333333326,0.44389629040057593,282.0,222.0,504.0
22.699999999999992,0.44285873344816595,282.0,222.0,504.0
22.716666666666658,0.4439276134761935,282.0,222.0,504.0
22.733333333333324,0.44323755481883886,282.0,222.0,504.0
22.74999999999999,0.44351712420168443,282.0,222.0,504.0
22.766666666666655,0.443455584943363,282.0,222.0,504.0
22.78333333333332,0.4440843232955497,282.0,222.0,504.0
22.799999999999986,0.44436167945988797,282.0,222.0,504.0
22.816666666666652,0.4441225886656244,282.0,222.0,504.0
22.833333333333318,0.44379845134014106,282.0,222.0,504.0
22.849999999999984,0.4438615263432864,282.0,222.0,504.0
22.86666666666665,0.4436740454910137,282.0,222.0,504.0
22.883333333333315,0.4437009422505868,282.0,222.0,504.0
22.89999999999998,0.444043721408435,282.0,222.0,504.0
22.916666666666647,0.44432654570515306,281.0,221.0,505.0
22.933333333333312,0.44394015974529977,281.0,221.0,505.0
22.949999999999978,0.4436109363528969,281.0,221.0,505.0
22.966666666666644,0.442967492992568,281.0,221.0,505.0
22.98333333333331,0.44369913976812153,280.0,220.0,506.0
22.999999999999975,0.4433716180451059,280.0,220.0,506.0
23.01666666666664,0.44366299065283343,280.0,220.0,506.0
23.033333333333307,0.442926170881485,280.0,220.0,506.0
23.049999999999972,0.44296483130749725,280.0,220.0,506.0
23.066666666666638,0.44288342520869495,280.0,220.0,506.0
23.083333333333304,0.4426119626527218,279.0,219.0,507.0
23.09999999999997,0.4426474733544306,279.0,219.0,507.0
23.116666666666635,0.4426568100117727,279.0,219.0,507.0
23.1333333333333,0.44266352586438157,279.0,219.0,507.0
23.149999999999967,0.442228646144035,279.0,219.0,507.0
23.166666666666632,0.4422376632945241,279.0,219.0,507.0
23.183333333333298,0.4423509504991151,279.0,219.0,507.0
23.199999999999964,0.4421978232035588,279.0,219.0,507.0
23.21666666666663,0.4422253635614123,279.0,219.0,507.0
23.233333333333295,0.4428588030022602,278.0,218.0,508.0
23.24999999999996,0.44222652724890066,278.0,218.0,508.0
23.266666666666627,0.4416811969288733,278.0,218.0,508.0
